S0,sigma,r,T,barriere,coupon,moneyness,prix_mc
111.4803089169032,0.3306241394087539,0.038646955078257224,3.0,100.0,0.08776605795020558,1.114803089169032,0.964371676352339
106.87787356776066,0.11858395557369639,0.026669962424962126,2.0,100.0,0.08556516112227476,1.0687787356776066,1.0237108624933229
119.36063712881632,0.2730423758914768,0.040291822882847717,3.0,100.0,0.057022014339872945,1.1936063712881633,0.9366032971370097
98.61074625809746,0.135763132852172,0.019080051973536825,3.0,100.0,0.07543329779708609,0.9861074625809746,1.013509622468105
80.97971229691508,0.11093831524768555,0.01885106364264736,3.0,100.0,0.055932871941270966,0.8097971229691509,0.9710749500917613
110.66223936114974,0.11582318564866523,0.016456679507502958,2.0,100.0,0.08253182166585732,1.1066223936114974,1.0432814133931254
113.03925243084487,0.3502492324625324,0.024879790391566476,1.0,100.0,0.1090033191029655,1.1303925243084487,1.0387116805029015
103.06385987847482,0.13539174508841847,0.04388048141556334,2.0,100.0,0.06891433343128922,1.0306385987847482,0.9748619993415397
113.54835899772804,0.11354540932368759,0.04311648248596257,1.0,100.0,0.10354033910312062,1.1354835899772804,1.0493940763549972
99.68977981821953,0.23136996614287372,0.025312968318540154,2.0,100.0,0.06283991909287194,0.9968977981821954,0.9946967852627887
101.1366414690997,0.3531980415826075,0.033564749439209465,3.0,100.0,0.0971614449243456,1.011366414690997,0.9823119242942837
96.37705091792748,0.1787225129467906,0.03883265265899662,3.0,100.0,0.11408761799513147,0.9637705091792748,0.9930154265176567
76.27095633720477,0.22651378525777494,0.01964827098512092,1.0,100.0,0.07267496570960388,0.7627095633720476,0.9880544039823056
80.39457134966523,0.11197675976912537,0.016725643435789885,1.0,100.0,0.11302881466620328,0.8039457134966522,0.9873483071802962
76.57145928433671,0.2347235542404628,0.04888383972849244,2.0,100.0,0.08537946485684761,0.7657145928433671,0.9404784447039051
106.82052056318902,0.2732839241911401,0.03470229252838474,2.0,100.0,0.07217635932159602,1.0682052056318903,0.9865762319426639
90.71779905381634,0.27127211612564345,0.04925662887334656,1.0,100.0,0.11275557645780719,0.9071779905381634,0.9929392258136772
100.42853455823514,0.19972800765230958,0.023510239485289165,1.0,100.0,0.052242608673880975,1.0042853455823515,1.002972312355846
120.37832369630465,0.19465995419894067,0.03812126799896526,2.0,100.0,0.051961319589096736,1.2037832369630466,0.9728124852829427
87.46461145744375,0.1319870856809794,0.018904145461649507,1.0,100.0,0.09198807229444331,0.8746461145744375,0.9964560659431075
95.51914615178148,0.21003949619388054,0.02044800685095652,1.0,100.0,0.10577255021311639,0.9551914615178149,1.0221864438024093
112.77755692715243,0.1298484006618894,0.03047608485078496,1.0,100.0,0.10260824152066743,1.1277755692715243,1.0554585455728367
86.43990827458113,0.32997878341361553,0.02278472502032285,1.0,100.0,0.05556286523461239,0.8643990827458112,0.9935490000842345
78.84899549143965,0.3898822893244558,0.01670486255362338,3.0,100.0,0.11651758354734905,0.7884899549143966,1.0232213902718141
89.4875726456884,0.3910223370000121,0.02051522807957304,3.0,100.0,0.09921444763462609,0.8948757264568841,1.0116972829243607
83.06106436270022,0.3595213298126182,0.011429935778634586,1.0,100.0,0.11643784376094173,0.8306106436270022,1.0177591173307683
121.48488261712865,0.2802376448018858,0.03817694485909946,2.0,100.0,0.07303684312818715,1.2148488261712864,0.9880524189404765
115.40601897822084,0.31025970917316403,0.029684666283434465,3.0,100.0,0.09857573895879722,1.1540601897822085,1.0009690373030538
106.67018782552117,0.18556174080412424,0.013769722656181024,2.0,100.0,0.11019571227134396,1.0667018782552118,1.0623074225580627
118.57302950938589,0.28923112605178625,0.01686775972513965,2.0,100.0,0.07663249562080053,1.1857302950938589,1.029774364206514
115.18360384495573,0.23669486483196325,0.014101381524505761,3.0,100.0,0.1175401943137999,1.1518360384495572,1.0691765015929158
84.32850294430179,0.24460520193307977,0.03450371233103506,2.0,100.0,0.06854949538543786,0.8432850294430179,0.9676506661168345
119.62794992449889,0.3273329681125474,0.013768414544499752,2.0,100.0,0.07209295382148545,1.196279499244989,1.0305598153460638
101.96711209578254,0.18457550667917552,0.040171293321408647,1.0,100.0,0.1144230003638927,1.0196711209578253,1.0251245127204143
115.37200775820313,0.19541188350835598,0.010820436772815648,1.0,100.0,0.11787618225518923,1.1537200775820313,1.077696408496374
119.80456499617466,0.377392537338591,0.019975031519835686,1.0,100.0,0.06996370238136047,1.1980456499617467,1.023538301308606
90.90017374859319,0.11686728845529168,0.04562666703567629,3.0,100.0,0.059547302775000095,0.9090017374859319,0.9288236508072565
80.50259622638384,0.24569028952400215,0.03874125272488984,1.0,100.0,0.10313387867974183,0.8050259622638385,0.9815448973080667
86.39675812709709,0.37384024012235856,0.012918733317027508,2.0,100.0,0.11507656864103137,0.8639675812709708,1.0357226492124856
96.35538943131282,0.2831089023454471,0.04284504417940719,2.0,100.0,0.09204995505913122,0.9635538943131281,0.9773769911511551
115.90073829612466,0.26392212226363965,0.02972140486160819,2.0,100.0,0.09441632680843727,1.1590073829612466,1.0190683795218722
118.03652916281717,0.17492325376880657,0.04387132108675317,2.0,100.0,0.10340603339206102,1.1803652916281717,1.0079692911351523
